story_name,clause_num,total_bits,wording_bits,semantic_bits
Norman,121,55.71282489644388,44.44117552828445,11.271649368159432
Norman,122,80.69811218854483,40.52173217715471,40.17638001139012
Norman,123,43.64716051439461,7.382188820080575,36.26497169431404
Norman,124,41.86069829579383,9.955863775461454,31.904834520332376
Norman,125,65.89182034197151,12.756500818566494,53.13531952340501
Norman,126,13.364653481698541,4.200933542927646,9.163719938770894
Norman,127,30.43431406437872,12.506914082946729,17.927399981431993
Norman,128,16.97420884045921,6.538092449051046,10.436116391408165
Norman,129,33.70256780115358,28.796576952640116,4.9059908485134605
Norman,130,46.09425624308208,30.04617811435918,16.048078128722896
Norman,131,25.004835532907542,10.211575829078718,14.793259703828824
Norman,132,28.025478260341856,11.93041172485131,16.095066535490545
Norman,133,97.87428644057348,51.94647637538223,45.927810065191245
Norman,134,30.63824971320558,12.693541398656935,17.944708314548645
Norman,135,45.11662431453181,36.02264402897706,9.093980285554752
Norman,136,33.37095222592422,10.042573301700092,23.32837892422413
Norman,137,34.88748148230931,10.085789104923588,24.80169237738572
Norman,138,16.810404300984235,4.3259607977452905,12.484443503238944
Norman,139,45.78924433445798,29.82243556628344,15.966808768174545
Norman,140,51.23117165579949,20.666536013935556,30.564635641863937
Norman,141,39.78541529624681,23.837312733426124,15.948102562820687
Norman,142,32.30519913146131,16.666940520435247,15.638258611026062
Norman,143,27.467561051925028,18.54123770599185,8.926323345933179
Norman,144,40.359113644321695,15.561690560143813,24.79742308417788
Norman,145,13.112551674317839,3.668045970332152,9.444505703985687
Norman,146,30.961588104077986,7.492257700312285,23.469330403765703
Norman,147,38.12997908849503,10.09428641742112,28.035692671073907
Norman,148,27.069904146248327,21.378725799662174,5.691178346586151
Norman,149,102.33992468525261,77.51056098590536,24.829363699347255
Norman,150,27.168878094240988,18.783213169073885,8.3856649251671
Norman,151,32.07178700783512,19.121344817839542,12.950442189995579
Norman,152,60.10571859549956,39.7845347487713,20.32118384672826
Norman,153,39.724833371977745,5.267104898343104,34.457728473634646
Norman,154,10.999140805623826,2.089019597295719,8.910121208328105
Norman,155,16.782072574547527,2.204812083438651,14.577260491108875
Norman,156,57.494708252013815,12.406745888878751,45.08796236313507
Norman,157,12.206552572521463,5.189352224579845,7.017200347941619
Norman,158,15.611820062887992,6.659014145266112,8.95280591762188
Norman,159,54.80198276261311,41.154177055594324,13.647805707018785
Norman,160,16.917853565424483,6.583352785643132,10.334500779781353
Norman,161,41.10553761032851,4.344947671095,36.76058993923351
Norman,162,30.192283565366267,18.58457182426055,11.607711741105717
Norman,163,42.2377503005194,15.940045507758462,26.297704792760932
Norman,164,31.19995330707359,19.902789950116404,11.297163356957185
Costa,1,98.58228261824468,40.959190007474454,57.623092610770215
Costa,2,42.073252341358845,27.06070787898031,15.012544462378537
Costa,3,36.495676112488,13.798589085038973,22.697087027449022
Costa,4,38.66535420132492,17.132708049691008,21.532646151633905
Costa,5,52.95141642262774,32.366243330711775,20.58517309191596
Costa,6,59.68023625456044,17.760893281070366,41.91934297349008
Costa,7,37.724221108245004,16.821345158730885,20.90287594951412
Costa,8,39.55576754687357,30.257147157487754,9.298620389385817
Costa,9,33.49757548064062,10.215802485526536,23.28177299511408
Costa,10,53.86930296078841,26.859551488271396,27.009751472517014
Costa,11,15.193382149361895,9.434313320032983,5.759068829328912
Costa,12,36.29913708323024,22.60344041599262,13.695696667237623
Costa,13,27.08998070919237,18.252945257281937,8.837035451910436
Costa,14,42.892792305066266,33.46131052851358,9.431481776552689
Costa,15,23.240915424320644,4.314524641915304,18.926390782405342
Costa,16,17.063848936736893,13.516834730873912,3.5470142058629808
Costa,17,22.365999768586324,8.267230778275406,14.09876899031092
Costa,18,9.191545358163669,4.663927332703648,4.527618025460021
Costa,19,15.742141634602426,4.774524573737034,10.967617060865392
Costa,20,75.47302060110702,61.22222445789782,14.250796143209193
Costa,21,86.36148712650363,43.439061501709496,42.92242562479413
Costa,22,57.54798160439213,22.327772847748825,35.2202087566433
Costa,23,31.235835766524566,7.130406200552331,24.105429565972237
Costa,24,21.349612581768543,6.365399852720636,14.984212729047908
Costa,25,98.1624358120225,30.782748165351176,67.37968764667131
Costa,26,33.02612838229707,17.100843098610692,15.925285283686376
Costa,27,34.293593736899375,16.004898109861937,18.288695627037438
Costa,28,7.079631437057558,1.1811713413284155,5.898460095729143
Costa,29,29.434360150636937,7.256446104760589,22.17791404587635
Costa,30,42.09723636173179,22.142609450421986,19.954626911309802
Costa,31,76.35162355453464,43.966998710549305,32.384624843985335
Costa,32,37.88483363488049,11.679982980612932,26.204850654267563
Costa,33,22.805042590277033,13.535502414827482,9.269540175449553
Costa,34,73.83386357953167,45.45896058344415,28.37490299608751
Costa,35,107.06480816534456,58.336757324230334,48.728050841114225
Costa,36,36.17832547734251,30.736519227834453,5.441806249508056
Costa,37,45.50124906303707,36.36605899433508,9.135190068701993
Costa,38,19.56479038556398,16.24159027222126,3.323200113342724
Costa,39,54.05597981330835,29.068755302045787,24.98722451126256
Costa,40,34.14843487522916,15.047298720993622,19.101136154235537
Costa,41,48.24645541656047,21.053097974388955,27.193357442171514
Costa,42,58.9391643878538,51.30584239449915,7.633321993354648
Costa,43,56.321461869704294,41.73671669071744,14.584745178986864
Costa,44,43.52750461664863,11.790372447231245,31.737132169417382
Costa,45,63.819531220287956,32.20210858676303,31.617422633524928
Costa,46,44.5581787652225,12.78157450491686,31.776604260305636
Costa,47,48.544433914912226,31.2130735099036,17.331360405008628
Costa,48,38.94554558267499,28.764965151979975,10.180580430695015
Costa,49,72.5799587172225,33.99376606634301,38.58619265087949
Costa,50,37.73910242968624,29.71446347392126,8.024638955764981
Costa,51,64.21401813110407,25.18068161353581,39.03333651756826
Costa,52,67.90247088934031,23.13362026091838,44.76885062842193
Costa,53,61.17365104298065,33.09544977989864,28.07820126308202
Costa,54,19.163171003984566,9.832674661237515,9.33049634274705
Costa,55,9.315526963240064,3.1868908104271814,6.1286361528128825
Costa,56,62.32439936118869,31.81584381081211,30.508555550376578
Costa,57,79.02673801940499,26.92732088980319,52.0994171296018
Costa,58,19.160793511806546,8.525144220057832,10.635649291748713
Costa,59,43.70528789863565,27.17007234998236,16.535215548653294
Costa,60,22.349093200502857,11.857700220406777,10.49139298009608
Costa,61,75.20611453384069,31.40996476161403,43.79614977222666
Costa,62,27.16799754243739,16.346728075048546,10.821269467388847
Costa,63,23.411125965903878,7.778524884634821,15.632601081269057
Costa,64,70.92866111751883,34.90879078704899,36.01987033046984
Costa,65,131.2412211754394,72.48151309829223,58.75970807714719
Costa,66,76.86300365105853,31.286533510071052,45.576470140987475
Costa,67,28.092752385243198,16.732409498702378,11.36034288654082
Costa,68,15.838650041296022,12.456805222845846,3.381844818450177
Costa,69,51.22095725516629,15.700557596596651,35.52039965856964
Costa,70,85.39919880101239,72.6340245636272,12.765174237385196
Costa,71,51.8919372519749,46.66216772875241,5.229769523222492
Costa,72,54.5575417611174,23.627653487344208,30.92988827377319
Costa,73,17.171452310294224,4.276484820446651,12.894967489847572
Costa,74,19.72667972299063,12.752032017009086,6.974647705981546
Costa,75,15.528696028605035,7.966522573949134,7.562173454655901
Costa,76,48.991930013431194,21.800421753418885,27.191508260012313
Costa,77,22.654820563959504,8.114455171636635,14.540365392322867
Costa,78,88.10566088239102,23.604142797324766,64.50151808506625
Costa,79,11.011820741785291,3.01571165349236,7.996109088292931
Costa,80,16.19087051747653,10.998084149807367,5.1927863676691635
Costa,81,33.329258126733535,15.92703537231693,17.40222275441661
Costa,82,21.18358465519307,10.99703849959003,10.18654615560304
Costa,83,51.95956358201657,21.762293896679065,30.197269685337506
Costa,84,31.578678358494752,5.543531933428518,26.035146425066234
Costa,85,35.94768711151831,18.29086949334211,17.656817618176202
Costa,86,19.18542693091128,12.487602500247675,6.697824430663606
Costa,87,26.492614793824284,15.296582756687764,11.19603203713652
Costa,88,69.90449204576913,53.093185150476586,16.811306895292546
Costa,89,32.59589108008502,11.738803789733245,20.85708729035177
Costa,90,48.28942629898684,19.874920509481306,28.41450578950553
Costa,91,82.04834936219089,53.30997685390472,28.73837250828616
Costa,92,20.535862222653837,12.451698011709043,8.084164210944795
Costa,93,40.78994807013405,18.4422637551138,22.347684315020253
Costa,94,79.47291329310394,37.184355191604176,42.28855810149977
Costa,95,30.391475254912578,17.05237976897143,13.339095485941147
Costa,96,21.428829166557424,8.728111276616223,12.700717889941199
Costa,97,41.473861158862256,8.969668461144826,32.50419269771743
Costa,98,22.656273480494757,10.617465898158597,12.03880758233616
Costa,99,45.506488356944416,30.447753485415497,15.058734871528921
Costa,100,27.430930130365933,10.94137665520536,16.489553475160573
Costa,101,82.16599100062925,46.376781108063575,35.78920989256567
Costa,102,29.53579964569944,9.012617370748629,20.523182274950813
Costa,103,32.5606690223681,12.025423211368214,20.53524581099989
Costa,104,48.19784896623519,17.748741655504787,30.4491073107304
Costa,105,33.728632108282994,9.948291043223318,23.78034106505967
Costa,106,40.38982560296055,14.698160178289745,25.691665424670806
Costa,107,51.86235073330301,15.369316281996594,36.493034451306414
Costa,108,49.694081525620625,11.062276323198386,38.631805202422235
Costa,109,26.644774036418042,18.20803714415241,8.436736892265634
Costa,110,34.31287781158782,10.784770613163452,23.52810719842436
Costa,111,16.51914000537402,9.810220615060157,6.708919390313862
Costa,112,34.35981118867191,11.21610859575248,23.143702592919432
Costa,113,21.058557398600914,15.751530518641083,5.307026879959832
Costa,114,32.979106950321146,21.172676830546234,11.806430119774916
Costa,115,24.280670241497848,5.574219135362769,18.706451106135077
Costa,116,72.65885610227112,38.39911954701827,34.25973655525284
Costa,117,25.78817385589022,18.55779206172151,7.23038179416871
Costa,118,29.912587494405713,8.323564057692998,21.589023436712715
Costa,119,29.31064270157983,14.044086758220784,15.266555943359045
Costa,120,14.075434380499864,8.175741543696438,5.8996928368034265
Costa,121,28.068977499530337,9.124095139348334,18.944882360182003
Costa,122,14.053596715391318,5.048199860198932,9.005396855192386
Costa,123,26.895555017536044,8.499432136823787,18.39612288071226
Costa,124,43.11037653772255,23.105134430558294,20.005242107164253
Costa,125,19.859598907810184,3.211370117962261,16.648228789847924
Costa,126,6.3935059454760905,5.246676107175605,1.1468298383004856
Costa,127,82.85916088355636,37.53261317312694,45.32654771042942
Costa,128,36.98596700529011,23.89745438568867,13.088512619601437
Costa,129,43.12763531527443,32.97171031632509,10.155924998949343
Costa,130,14.579109665910343,8.156017175793856,6.4230924901164865
Costa,131,77.76464402041721,50.462626569069634,27.302017451347577
Costa,132,19.542600518200498,7.081656708225603,12.460943809974895
Costa,133,33.03546222535587,8.79142290541712,24.244039319938754
Costa,134,69.23949980035938,47.97559786672765,21.26390193363173
Costa,135,65.50585274980172,14.898353485125247,50.60749926467646
Costa,136,64.2471268699746,30.026971104732098,34.220155765242495
Costa,137,56.23657673325684,22.537839326389587,33.69873740686725
Costa,138,64.93642232034927,9.879299864089662,55.05712245625961
Costa,139,68.0887955136368,4.547694591289457,63.54110092234735
Costa,140,78.4356240186685,20.865056284607128,57.57056773406137
Costa,141,9.918528406111623,5.756691352010647,4.1618370541009755
Costa,142,36.251587332002266,11.08323343506064,25.168353896941625
Costa,143,47.66700869548237,8.944947014703743,38.72206168077863
Costa,144,21.023335358917688,11.141437881578634,9.881897477339052
Costa,145,20.69766350057204,11.79329339642758,8.90437010414446
Costa,146,29.327527272459207,24.255354412201935,5.07217286025727
Costa,147,37.62212119976261,21.244353711580164,16.37776748818245
Costa,148,26.208262817753663,19.806105442006796,6.402157375746867
Costa,149,14.563700006029201,3.7402236608762935,10.823476345152908
Costa,150,31.316626336796755,21.26698386061623,10.049642476180527
Costa,151,17.256821728448962,3.5579055601261587,13.698916168322802
Costa,152,67.95264028521365,63.14178197889236,4.810858306321293
Costa,153,20.494300206955057,14.493520077344066,6.00078012961099
Costa,154,86.73446658966922,69.891547917521,16.842918672148226
Costa,155,23.635380343126375,8.08845689463947,15.546923448486908
Costa,156,35.62780487695322,19.376176306668956,16.251628570284268
Costa,157,50.56758828865886,32.78327236596874,17.78431592269012
Costa,158,24.363662200368008,19.729508493062838,4.634153707305174
Costa,159,49.9633540816299,17.951620626874764,32.01173345475514
Costa,160,14.17053390026816,2.9699230015434894,11.200610898724669
Costa,161,9.063337103852932,4.201990188645239,4.861346915207693
Costa,162,35.622169349449756,6.386461539703488,29.23570780974627
Costa,163,69.04648297254523,38.20746758084756,30.83901539169767
Costa,164,29.239582230757158,5.611576500041195,23.628005730715962
Costa,165,94.3809968716194,60.11135413021651,34.26964274140288
Costa,166,68.93962809918318,23.875572685487928,45.06405541369525
Costa,167,99.50580468967961,65.3562691121445,34.149535577535104
Costa,168,139.9315568039186,98.47168538269354,41.45987142122506
Costa,169,17.88663595801466,6.925270806298638,10.961365151716025
Costa,170,54.24758774842641,31.074298654147437,23.173289094278974
Costa,171,19.246735302627762,4.249187737618275,14.997547565009487
Costa,172,15.24350752485853,4.673613414084772,10.569894110773758
Costa,173,46.042083599357575,27.51929342999087,18.5227901693667
Costa,174,34.36826447271365,13.447777501554548,20.9204869711591
Costa,175,37.95853576832744,20.77396326328229,17.184572505045146
Costa,176,50.41542904606511,30.98976574159535,19.425663304469754
Costa,177,40.34650250096692,14.687241325537743,25.65926117542918
Costa,178,44.39668567235646,17.091146039763004,27.305539632593455
Costa,179,51.96590354865461,21.681107081557723,30.284796467096886
Costa,180,65.62853554890263,53.6558573605618,11.972678188340835
Costa,181,31.585722764267356,18.24290694767736,13.342815816589997
Costa,182,59.06596376389541,42.899044234701904,16.166919529193507
Costa,183,27.236856648178023,19.9462451579637,7.290611490214324
Costa,184,26.114506118855306,19.765908272081802,6.348597846773507
Costa,185,20.405364538270376,7.57181549546259,12.833549042807785
Costa,186,63.47858179911439,42.770835994818114,20.707745804296273
Costa,187,54.76042075124242,23.59885949010992,31.1615612611325
Costa,188,190.2434330294384,88.83053062144718,101.41290240799123
Costa,189,88.78535832907097,53.92656080834676,34.85879752072421
Costa,190,40.84630334516878,22.578036502085364,18.268266843083413
Costa,191,26.71240036645971,9.219018556546466,17.493381809913245
